,Text,Year
153,Genetic factors contribute to a wide range of the disorders that causeblindness and visual disability. Inherited ocular diseases comprise the sin gle most common group amongst those of childhood onset. Recent dis coveries have underlined the complexity of genetic ophthalmic disease currently over 135 genes and loci are defined causing retinal diseasealone. Locus heterogeneity is common as illustrated by disorders of both anteri or (e.g. anterior segment dysgenesis autosomal dominant cataract) andposterior segments (e.g. retinal and macular dystrophies). The major stepstaken to define the exact genetic basis of many of these conditions maynow be used for diagnosis and counseling. In some cases this may behelpful in directing management and treatment of affected patients. Thispossibility has been demonstrated both in man as well as in animal mod els and will be illustrated with reference to the corneal dystrophies (honey comb Ries Bucklers granular and lattice dystrophies) anterior segmentdysgenesis syndromes (aniridia goniodysgeneses and Rieger syndrome)as well macular dystrophies (Stargardt disease). Many multisystemic conditions (e.g. Phakomatoses Norrie disease Vitre oretinopathies) have an ocular component. The biochemical pathwaysinvolved in their aetiology are crucial to the development and maintenanceof different organ systems. Combining the advantages of detailed ocularphenotypic definition with an expanding understanding of their molecularbasis sheds light on molecular mechanisms of general significance. Thiswill be illustrated with reference to the role of the hedgehog (Shh) path ways in vitreoretinal/neurodevelopment as well as disorders of extracellu lar matrix construction. Many of the commonest causes of blindness (cataract glaucoma andmacular degeneration) have important genetic components in their aetiol ogy yet these remain unknown. Addressing this area remains a major chal lenge for the future. ,2001
154,"One of the major challenges in the post genomic era will be the identifica tion of sequences participating in the regulatory circuitry controlling geneexpression. For the analysis of genomic DNA algorithms and databasesare available facilitating the identification of those sequences encodinggenes. While these sorts of computational aids are largely not available forthe identification of noncoding sequences participating in gene regulation cross species sequence comparisons provide a robust means for identify ing putative gene regulatory sequences. Using this approach to identifygene regulatory sequences we have examined orthologous regions ofhuman 5q31 and mouse chromosome 11 DNA of biomedical importancedue to the clustering of a several interleukin genes. The functional proper ties of the largest noncoding element (401 BP >85% conserved betweenhumans and mice) located in the IL4 IL13 intergenic interval were exam ined in depth. To identify its function knockout mice lacking this 401 BPelement as well as YAC transgenics with and without the element wereexamined. Analysis of the animals revealed that this noncoding sequenceplays a prominent role in the regulation of IL4 IL13 and IL5 genes that arespread over 120KB. The comparative genomic strategy used here for iden tifying noncoding sequence of biological import has led to the discovery ofa regulatory element that acts over significant genomic distance to coordi nate the expression of several genes involved in the inflammatoryresponse. We have carried out similar studies in other regions of thegenome that further illustrate the power of cross species sequence analy sis coupled with functional studies in mice to investigate the gene regula tory circuitry of mammals. Concurrent Symposia 73S50. The Rise and Fall of the Mammalian Y Chromosome J. A. Marshall Graves Research School of Biological Sciences The Australian National Universi ty Canberra AustraliaJ. G', 'In mammals sex is determined by an XY male XX female system in whicha male dominant gene on the Y (SRY) determines sex. Sex chromosomesevidently evolved from an original autosome pair as the Y chromosomewas progressively degraded. This view of a wimp Y is supported by ourfindings that even genes that are testis specific and have important func tions in male determination or differentiation have partners on the X fromwhich they ultimately evolved. In particular the SRY gene which deter mines sex in humans and mice has a partner (SOX3) on the X in all ther ian mammals from which it is thought to have been derived. The mammalian Y chromosome must have arisen after the divergence ofmammals from other vertebrates more than 300 million years ago sincebirds and reptiles subscribe to completely non homologous sex determin ing systems. To explore the origins of the mammalian Y chromosome andSRY we compared the Y chromosomes of the three major mammal groups(eutherians marsupials and monotremes). We find that some genesshared by the human X and Y chromosomes are also on the sex chromo somes in marsupials and monotremes implying that part of the mam malian Y chromosome is at least 170 million years old. However mosthuman X Y shared genes are located in autosomal clusters in marsupialsand monotremes implying that the human Y chromosome is largelyderived from a region added to sex chromosomes recently in the eutherianlineage. Thus most of the original Y has degraded. In two rodent species(mole voles) the Y has completely disappeared. The genes on the Y chromosome evolved from genes on the X and thoseremaining have been retained because they evolved a vital male specificfunction. In particular the SRY gene which determines sex in humans andmice evolved from the brain specific nan",2001
155,Many years ago S. Ohno postulated that the placental mammalian X chromosome was evolutionarily conserved. He postulated that this con servation was due to the dosage compensation mechanism for X linkedgenes that rely on the functional inactivation of X chromosomes in somat ic cells. Now it seems that most autosomes are also extensively con served. This conclusion is supported by both comparative gene mappingand more recently by molecular cytogenetics showing that huge tracts ofthe human genome are found in large syntenic blocks across differentmammalian orders for tens of millions of years. Chromosome painting datawith human chromosome specific probes are available for a good numberof primates tree shrew various carnivores artiodactyls dolphin whales horse bat rabbit squirrel and the common shrew. Although one half ofthe about 19 placental mammalian orders have not yet been analyzed bymolecular cytogenetic techniques it is probable that the ancestral placen tal mammalian karyotype had about 50 chromosomes. Many of these chro mosome syntenies are still conserved in humans or differ only by simplereciprocal translocations. Since chromosome translocations are generallyvery rare events (about one translocation every ten million years in mostphylogenies) they are useful markers to help establish phylogenies. Here this will be demonstrated for New World primates were chromosome paint ing was especially helpful. The dynamics of chromosome rearrangements however is not linear over time in different orders. In some phylogenies wecan observe sudden outbreaks of chromosome reshuffling. This will beshown for some primates artiodactyls and carnivores. Chromosome paint ing can help in the understanding of these reshufflings that are often farbeyond the resolution of classical banding patterns. With more chromo some painting data available from other mammalian orders and includingthe huge data set available from chromosome banding studies in mam mals a deeper understanding of the gross architecture and evolution of the human genome can be obtained. ,2001
156,There is increasing recognition that stochastic processes underlie the high ly predictable patterns of gene expression in developing organisms. Inmany systems the response of a gene to intermediate levels of an induc er has been shown to be a stochastic all or none response. Experimentaldata and inferential reasoning demonstrate that the balance between geneactivation and de activation rates is a critical variable for achieving speci fied levels of gene activity. Models of intermittent gene expression haveimplications for understanding human disease gene dosage can protectagainst intermittent lapses in gene expression and increase the pre dictability of a response to a graded stimulus. Therefore some haploinsuf ficiency syndromes might result from an increased susceptibility to sto chastic delays of gene initiation or interruptions of gene expression. Although little is known regarding the relative on rates and off rates ofgene expression highly unstable gene expression provides a selectiveadvantage both for signal discrimination and as a mechanism of limitingthe prevalance of mutations in a population. ,2001
157,Deletions of human chromosome 22q11 occur in approximately 1 4000 livebirths and are associated with a number of haploinsufficiency syndromes including DiGeorge and velocardiofacial syndromes. The deleted region Ã¢\x80\x94 or DiGeorge Chromosomal Region ( DGCR ) Ã¢\x80\x94 is entirely cloned and sequenced. Despite this human genetic techniques in isolation have so farfailed to unequivocally demonstrate that haploinsufficiency of any specificgene is required to produce this syndrome. As many genes at 22q11 showconservation of synteny in the mouse several laboratories haveaddressed the role of single genes and groups of genes using mouse mod els. Direct deletion and Cre lox mediated deletion and duplication havebeen used to create a shortest region of deletion overlap for a murineDgcr . 1n 1999 Baldini s group demonstrated that embryos hemizygous for the Dgcr have hypo/aplasia of the 4 thpharyngeal arch artery at nan,2001
158,Orthotopic liver transplantation is the treatment of choice for several inbornerrors of metabolism. Unfortunately the supply of donor organs is limitingand therefore many patients cannot benefit from this therapy. In contrast hepatocyte transplantation could potentially overcome the shortage indonor livers by use of cells from a single donor for multiple recipients. Inclassic hepatocyte transplantation however only <1% of the liver mass orless can be replaced by donor cells. Recently though it has been shownin animal models that >90% of host hepatocytes can be replaced by asmall number of transplanted donor cells in a process we term therapeu tic liver repopulation . This phenomenon is analogous to repopulation ofthe hematopoietic system after bone marrow transplantation. Liver repop ulation occurs when transplanted cells have a growth advantage in the set ting of damage to recipient liver cells. For human therapeutic application cadaveric donors are the most likelysource transplantable hepatocytes. This presents problems for the acqui sition distribution and quality control of these cells. Very recently it hasbeen discovered that transplanted cells from extrahepatic sources such asthe adult pancreas or bone marrow can also be used for liver repopulation. Because bone marrow donors are widely available this finding raises thehope of therapeutic application of these cells in the future. The current knowledge regarding therapeutic liver repopulation and thehopeful implications for treatment of liver diseases will be discussed. ,2001
159,Genetic defects in sterol metabolizing enzymes have recently emerged asimportant causes of dysmorphogenetic syndromes. They affect enzymesrequired for the removal of methyl groups at C4(NSHDL) the shift of the double bond from C8 9to C7 8(3ÃÂ§ sterol D 8 D7isomerase/EBP E. C. 5.3.3.5) and the removal of the double bond at C7 8(D7 sterol reduc tase/DHCR7 E. C. 1.3.1.21). Missense and nonsense mutations in NSHDL on Xq28 cause X chromosomal dominant CHILD syndrome (congenitalhemidysplasia with ichthyosiform erythroderma and limb defects MIM308050) a rare inborn disorder which affects bone and skin in femalesand is presumably lethal in males. NSHDL is involved in C4sterol demethylation but its precise biochemical function remains to be clarified. Nonsense and missense mutations in the same gene ( Nshdl ) underly the Bare patches and Striated mutations in mice. Recurrent missense andnonsense mutations in EBP (Emopamil binding protein) on Xp11.22 are found in patients with X chromosomal dominant chondrodysplasia puncta ta (Conradi H nermann syndrome CDPX2 MIM302960). CDPX2 is char acterized by skeletal (epiphyseal stippling limb shortening short stature)and epidermal (atrophy ichthyosis hyperkeratosis) manifestations as wellas occasional sectorial cataracts. The mouse mutant Tattered carries amissense mutation in Ebp. The clinical differentiation between CHILD syn drome and CDPX2 is controversial. The morphological phenotypes of Barepatches and Tattered are similar to each other and ressemble CHILD syn drome as well as CDPX2 including lethality in male embryos. Cholesterolcrossfeeding between cell patches in which either the X chromosome car rying the wildtype or the mutant allele are active possibly explains why nei ther in CHILD syndrome nor in CDPX2 total cholesterol levels are reduced. In contrast substantially reduced total sterol concentrations are a hallmarkof the more frequent autosomal recessive Smith Lemli Opitz/RSH syn drome (SLOS MIM270400) due to mutations in DHCR7 in 11q13. SLOS is characterized by dysmorphogenesis (e.g. syndactyly heart and lungdefects) failure to thrive and mental retardation or autism. A recentlydescribed induced mouse mutant in Dhcr7 had the biochemical character Concurrent Symposia 75istics of the SLOS and most surprisingly symptoms of severe neurological deficits such as reduced physical activity and uncoordinated swallowing. Our work is supported by grants from the FWF and the sterreichischeNationalbank Concurrent Sessions ,2001
160,Information regarding the phenotype of TAR syndrome is largely based onsingle case reports. In order to delineate the phenotype 32 patients diag nosed with TAR syndrome underwent clinical and cytogenetic analysis. Allcases except 1 had bilateral radial aplasia. The thumbs were present in allcases but morphology and function were abnormal. Lower limb defectsoccurred in 47% cardiac anomalies (e.g. tetralogy of Fallot) in 16%.Thrombocytopenia may be as aymptomatic and remain undetected untillater life. Early detection is associated with low morbidity highlighting thevalue of haematological investigation in patients with radial aplasia. Previ ous reports of urogenital abnormalities were rare however in this studyanomalies were found in 25% of cases. The association of TAR syndromeand cow s milk intolerance is well described in this study 43% of casesshowed cow s milk intolerance and 25% had experienced prolonged boutsof gastroenteritis. Three atypical cases were found. Two showed featuresof Robert s syndrome and the third had mental retardation and genitouri nary anomalies suggestive of DK phocomelia. Four sib pairs were found. A female excess (23 female 8 male one case unknown) was observed. Chromosome breakage studies were normal in all cases tested. Two fur ther cytogenetic abnormalities are under investigation and have provideduseful candidate genes for further study based on role in limb developmentand haematopoiesis. This study suggests that the phenotype for TAR syn drome is wider than previously reported. The condition may be heteroge neous with implications for genetic counselling and gene identification. ,2001
161,EEC syndrome is a developmental disorder characterized by Ectrodactyly Ectodermal dysplasia and facial Clefting. We recently demonstrated thatmutations in the p63 gene a homolog of the tumor suppressor gene p53 cause EEC syndrome. An extended analysis revealed heterozygous p63mutations in 34 of 37 unrelated EEC families indicating that p63 is themajor if not the only gene involved in EEC syndrome. EEC syndromeshows some overlap with several distinct syndromes including Hay Wells/AEC syndrome Limb Mammary Syndrome (LMS) ADULT syn drome and Split Hand/Foot Malformation (SHFM). Mutation analysis of thep63 gene was performed to investigate the possibility of allelism for these disorders. Causative mutations were identified in AEC syndrome (8 muta tions) ADULT syndrome (1 mutation) LMS (1 mutation) and SHFM (4mutations). For EEC and AEC syndrome the position and predicted effectof the mutations is clearly different. The majority of mutations in EEC syn drome are amino acid substitutions in the DNA binding domain and affecttransactivational properties of p63. AEC syndrome is consistently causedby amino acid substitutions in the SAM domain and are predicted to affectprotein protein interactions. The effect of the mutations in SHFM LMS andADULT is less straightforward. To gain more insight in the functional con sequences of the p63 mutations we are studying the characteristics of nor mal and mutant p63 proteins in transactivation assays immunolocalizationand protein protein interaction studies. These approaches aim to find molecular explanations for these distinct disorders and hence establish aphenotype genotype correlation for p63 gene mutations. ,2001
162,Mutations in GLI3 have been associated with two malformation syndromes(Pallister Hall and Greig cephalopolysyndactyly syndromes (PHS &GCPS)) and several types of polydactyly. Controversy persists regardingpotential correlation of specfic mutation types with some results suggest ing there is no correlation of mutation type and phenotype. Here we shownew results that strongly suggest that a correlation exists. The data com prise 19 families with PHS and 5 families with GCPS whose GLI3 genemutation has been determined. We combine these data with publishedcases of PHS & GCPS where mutations have been determined. There arenow more than 50 cases of known GLI3 mutations. In GCPS there aremore than 10 large deletions 5 translocations 7 frameshifts 5 of the zincfingers 2 missense 3 splice mutations and 3 frameshifts 3 of the zinc fin ger. In PHS 21 of 21 patients have frameshifts 3 of the zinc fingers. Thisis a non random distribution of mutations that supports the hypothesis thatGCPS is caused by functional haploinsufficiency of GLI3 and PHS iscaused by 3 truncations. We will propose a hypothesis to account for theunusual 3 frameshift mutations in GCPS and review relevant animal modeldata. ,2001
163,Acheiropodia is a unique condition presenting with bilateral congenitalamputations of the upper and lower extremities and aplasia of the handsand feet. This severely handicapping developmental disorder appears toaffect only the extremities with no other systemic manifestations reported. With the exception of two affected siblings in Puerto Rico the reportedcases are of Brazilian origin. The incidence of acheiropodia in Brazil hasbeen estimated to be approximately 1/250 000 births. Acheiropodia isinherited as an autosomal recessive trait and the heterozygotes are phe notypically normal. The vast majority of affected individuals are the off spring of consanguineous matings. A locus for Acheiropodia has beenmapped to chromosome 7q36. To facilitate the identification of the generesponsible for this disorder we first refined the acheiropodia critical regionby haplotype analysis and subsequently identified a common mutation inC7orf2 the human orthologue of the mouse Lmbr1 gene responsible forthe disease. Analysis of a panel of five Acheiropodia families with fifteenpolymorphic markers narrowed the critical region to 1.3 cM based onidentity by descent and to less than 0.5 Mb by physical mapping. Analysisof C7orf2 the human orthologue of the mouse Lmbr1 gene that has beenimplicated in mouse mutant Hemimelic extra toes identified a deletion inall five families thus identifying a common Acheiropodia mutation. Thedeletion was identified at both the genomic DNA and mRNA level. It leadsto the production of a C7orf2 transcript lacking exon 4 and introduces apremature stop codon downstream of exon 3. Given the nature of theAcheiropodia phenotype it appears likely that the Lmbr1 gene plays animportant role in limb development. ,2001
164, heidelberg.deWith an incidence of 3 in 100 idiopathic short stature is a fairly frequentdiagnosis in children. Idiopathic short stature refers to a heterogenous76 Concurrent Sessionsgroup of patients which are short due to different reasons. Mutations of a human homeobox gene SHOX have been recently shown to underlie theshort stature phenotype in patients with Turner syndrome and mostpatients with L ri W eill dyschondrosteosis. Here we address the question on the incidence and type of SHOX mutations seen in children with shortstature of unknown aetiology termed idiopathic. We have analysed theSHOX gene for intragenic mutations by single strand conformation poly morphism (SSCP) and for complete gene deletion by flourescence in situhybridisation (FISH) in 820 and 150 patients respectively. We have identi fied nonsense missense and a small deletion in the coding region ofSHOX ( 8/820). In 150 patients we were able to also carry out FISH analy sis and detected 4 complete gene deletions ( 4/150). At least seven muta tions (7/12) could be shown to be truly functional by comparing with thegenotype and phenotype of the parents. Consequently SHOX mutationshave been detected in more than 2 % of children with idiopathic shortstature. The spectrum of SHOX mutations is biased with the vast majorityleading to complete gene deletions. Children with SHOX mutations havebeen shown in retrospect to often derive from families where older affect ed family members show mild skeletal features reminescent of the Turnerskeletal features. Short patients with a normal karyotype and the presenceof any of the Turner characteristic dysmorphic skeletal features such ashigh arched palate short neck abnormal auricular development cubitusvalgus genu valgum short 4th metacarpals and Madelung deformity orwith frequent otitis media are therefore likely candidates for a SHOX gene disorder. ,2001
165,Malfunction of mismatch repair (MMR) genes produces nuclear genomeinstability (NGI) and plays an important role in the origin of some heredi tary and sporadic human cancers. The appearance of non inheritedmicrosatellite alleles in tumor cells (microsatellite instability MSI) is one ofthe expressions of NGI. We present here data showing mitochondrialgenome instability (mtGI) in most of the human cancers analysed so far. The mt DNA markers used were point mutations length tract instability ofmono or dinucleotide repeats mono or dinucleotide insertions or dele tions and long deletions. Comparison of normal and tumoral tissues fromthe same individual reveals that mt mutations may show as homoplasmic(all tumor cells have the same variant haplotype) or as heteroplasmic(tumor cells are a mosaic of inherited and acquired variant haplotypes).Breast colorectal gastric and kidney cancers exhibit mtGI with a patternof mt mutations specific for each tumor. No correlation between NGI andmtGI was found in breast colorectal or kidney cancers while a positivecorrelation was found in gastric cancer. Conversely germ cell testicularcancers lack mtGI. Damage by reactive oxygen species (ROS) slipped strand mispairing (SSM) and deficient repair are the causes explaining theappearance of mtGI. The replication and repair of mtDNA are controlled bynuclear genes. So far there is no clear evidence linking MMR gene mal function with mtGI. Polymerase g (POL g) carries out the mtDNA synthe sis. Since this process is error prone due to a deficiency in the proofread ing activity of POL g this enzyme has been assumed to be involved in theorigin of mt mutations. Somatic cells have hundreds to thousands of mtDNA molecules with a very high rate of spontaneous mutations. Accord ingly most somatic cells probably have a low frequency of randomly mutat ed mtDNA molecules. Most cancers are of monoclonal origin. Hence toexplain the appearance of mtGI in tumors we have to explain why a givenvariant mt haplotype expands and replaces part of (heteroplasmy) or all(homoplasmy) wild mt haplotypes in cancer cells. Selective and/or replica tive advantage of some mutations combined with a severe bottleneck dur ing the mitochondrial segregation accompanying mitosis are the mecha nisms probably involved in the origin of mtGI. ,2001
166,We have devised a novel technique that integrates data from more than750 studies on the loss of heterozygosity in breast lung and colorectalcancers. By comparing the data and integrating this with the newlyreleased sequence from the Human Genome Project we have been ableto identify many new regions of the genome that probably contain candi date genes involved in tumor formation. This technique also allows us toidentify regions of the genome that are tumor type specific as well as find ing regions that are lost in multiple tumor types. In addition we appear tobe able to identify regions of the genome that are essential for tumorgrowth in certain cancers but which can be lost in others. Finally thismethod also provides an insight into the pattern of background rates oflosses of heterozygosity on each chromosome this enables us to deter mine whether a particular locus or region is consistently lost compared toits local level. Data will be presented in the form of a new set of loss of heterozygosity maps and graphs which will also be made available at theUniversity of Nottingham LOH database(http //www.nottingham.ac.uk/~pdzmgh/lohdb). ,2001
167,Ovarian epithelial cancer is the most lethal of the cancers unique towomen. Seventy percent of women present with advanced disease with afive year survival in the 15 20% range even with aggressive treatment. Incontrast those women who present with Stage I disease (confined to theovary) have a five year survival in the 80 90% range. Unfortunately verylittle is know about the molecular events underlying the development of thislethal disease. We have used the technique of transcriptional profiling tobegin to develop comprehensive molecular signatures for ovarian epithe lial cancers. Twenty primary ovarian tumors 7 ovarian cancer cell lines anda variety of cultured and non cultured normal ovarian epithelium were ana lyzed for the expression of 25 000 genes on nitrocellulose membranes. Tocomplement this we also constructed subtraction suppression hybridiza tion cDNA libraries from many of the same tumors that were analyzed onmicroarrays. We detected many more down regulated than up regulatedgenes in the ovarian tumors. Many of the consistently down regulatedgenes were found to reside within common fragile site regions providingfurther support that these regions play an important role in cancer devel opment. Most of the same genes were aberrantly regulated in both early(stage I/II) and late (stage III/IV) but our results do support a model wherelater stage tumors have additional alterations generally not present in theearly stage tumors. To complement the transcriptional profiling we alsoperformed comparative genomic hybridization to analyze the gross chro mosomal structure of the profiled ovarian tumors. This analysis revealedthat chromosomal regions that were deleted appeared almost identicalbetween early and late stage tumors. However amplification events werealmost never observed in the early stage tumors but were frequentlyobserved in the late stage tumors. A comparison between gene expressionpatterns and regions of chromosomal deletion or amplification has delin eated several interesting chromosomal regions. Interestingly several ofthese regions are bordered by common fragile sites again implicatingthese regions in important events occuring during cancer development. Wehave used a number of techniques to validate the expression levels ofgenes that appear to be aberrantly regulated in the ovarian tumors. Thisincludes Northern analysis of ovarian cancer cell lines and RT PCR analy sis of primary ovarian tumors. Our most specific is the use of RNA in situto analyze histologically characterized ovarian tumor specimens. We aretherefore working on the generation of a comprehensive molecular signa Concurrent Sessions 77ture for ovarian epithelial cancers. In addition we are working to identify markers for the early detection of ovarian cancer as well as markers thatcan differentiate chemosensitive versus chemoresistant ovarian tumors. Finally we hope to better understand the biology of this poorly understoodtumor through the comprehensive analysis of gene expression. ,2001
168,DNA amplifications have often been attributed to the effects of a single tar get gene such as HER 2 at 17q12 or MYC at 8q24. However many geneshave been implicated in some amplicons such as AIB1 BTAK ZNF217 NABC1 genes at 20q12 q13 or S6 kinase PAT RAD51C TBX2 genes(Cancer Res 60 5340 5344 2000) at 17q23. Here we used CGH andcDNA microarray technologies to undertake a comprehensive survey ofgenes involved in the 17q12 amplification in 11 breast cancer cell lines. Weconstructed a chromosomal region specific cDNA microarray containingover 200 EST clones from the 17q12 region(http //www.ncbi.nlm.nih.gov/genemap99/). These cDNA microarrays wereused in the analysis of both gene expression as well as copy number (CGHmicroarrays) which enabled direct detection of amplified and overex pressed genes at 17q12. Comparison with actual copy numbers deter mined by fluorescence in situ hybridization (FISH) indicated >90% concor dance with the CGH microarray data. Altogether there were 23 transcriptsthat showed both an increased copy number and expression in four ormore cell lines. These included the HER 2 GRB7 MLN64 and MLN62genes that all have been previously implicated in such amplifications. Inaddition 6 other genes and 13 novel ESTs were also found to be involved. These results were verified using Northern and FISH analysis. In conclu sion parallel analysis of gene copy number and expression levels bymicroarray analysis can be used to quickly identify all candidate targetgenes involved in a high level genomic amplification. ,2001
169,Hereditary nonpolyposis colorectal cancer (HNPCC) syndrome is charac terized by susceptibility to colorectal cancer (CRC) as well as a variety ofextracolonic cancers notably endometrial cancer (EC). The incidence ofEC even exceeds that of CRC (60% and 54% respectively) in femalemutation carriers. The syndrome is linked to germline mutations in DNAmismatch repair genes mainly MLH1 (~50%) or MSH2 (~40%). Moreover approximately 10% of mutations affect MSH6 and these families often dis play atypical hyperplastic lesions and carcinomas of the endometrium. However the biological basis of the organ involvement remains unknown. To clarify the role of MLH1 MSH2 and MSH6 protein expression as pos sible factors contributing to the HNPCC tumor spectrum we used immuno histochemistry to compare the expression patterns of these proteins in 42ECs and 35 CRCs derived from either the same HNPCC patients or closerelatives carrying the same mutations. Among MSH2 mutation carriers MLH1 was expressed in both tumor types whereas MSH2 and in manycases also MSH6 were absent. Remarkably among MLH1 mutation carri ers 54% of ECs (21/39) but none of CRCs (0/32) lacked the MSH2 and/orMSH6 protein in addition to the lack of MLH1 protein expression. Theseresults demonstrate a marked difference between HNPCC related col orectal and endometrial cancers and suggest that the development of thelatter tumors is selectively associated with the MSH2/MSH6 protein com plex deficiency. ,2001
170,Merkel cell carcinoma (MCC) is a rare highly metastatic skin tumor of neu roectodermal origin. Little is known about the genetic background of MCC. In previous studies we observed nonrandom losses for 1p 3p 9p 10q and 13q by LOH analysis and by comparative genomic hybridization(CGH) of a large panel of MCC samples. Mutation analysis of candidateTSG genes in these regions provided no evidence for a pivotal role ofthese genes in MCC development. Interestingly the resulting CGH patternof MCC closely resembled that observed in small cell lung carcinoma(SCLC). Both are small cell tumor types sharing several clinical andimmunophenotypical characteristics. Until now the mechanisms of car cinogenesis in both tumors types and the basis of their therapeutic respon siveness remains poorly understood. In order to study the possible rela tionship between MCC and SCLC expression profiling of 8 MCC cell linesand 4 SCLC cell lines were performed on Clontech cDNA expressionarrays representing a total of 1891 different genes. In a preliminary analy sis the mean of all normalized MCC cell lines was compared to that of theSCLCs using 2 D scatter plots. A total of 138 genes encoding several tyro sine kinase interleukin and other receptor associated proteins growth fac tors and cytoskeleton proteins were at least 5 fold higher differentiallyexpressed in MCC. In addition 46 genes were at least 5 fold higher differ entially expressed in SCLC. Detailed data mining including hierarchicalclustering and principal component analysis and verification of differentialgenes using real time quantitative RT PCR will be presented. ,2001
171,Recent advances in high throughput genotyping technology and quantita tive statistical methods have made possible a new flexible approach formapping genes involved in complex multivariate disorders. This involvesusing marker data to infer genetic similarity of many sibling pairs along thelengths of their chromosomes and correlating this similarity with that oftheir phenotypic scores via approaches such as Haseman Elston regres sion (HE) or partitioning of variance components (VC). We performed agenome wide search for loci that influence quantitative measures ofdyslexia in a sample of 119 nuclear dizygotic twin based families ascer tained through at least one reading disabled proband. Our strongest evi dence for linkage was to a locus on chromosome 2p13 16 influencingphoneme awareness (p=0.0016 VC p=0.0053 HE) word recognition(p=0.0069 VC p=0.0006 HE) and orthographic coding (p=0.0058 VC p=0.0221 HE). Suggestive evidence was also found for loci on chromo somes 4 13 and 18. The whole genome approach enables us to judge thesignificance of individual loci against the broader genetic background ofdyslexia susceptibility in our sample in contrast to the majority of geneticstudies of reading disability which have investigated individual loci in iso lation. Intriguingly our chromosome 2p locus overlaps with the regionshowing the strongest evidence for linkage in a genome wide screen of asingle large Norwegian pedigree segregating a qualitatively defineddyslexic phenotype in an autosomal dominant fashion. Therefore the 2plocus influences dyslexia susceptibility in a manner which may be robust tothe major differences in ascertainment strategy phenotypic testing andstatistical analysis that can exist between behavioural genetic studies. ,2001
172,Crohn s di sease (CD) and ulcerative colitis (UC) are chronic inflammatory bowel diseases (IBD) of unknown etiology. Our previous linkage study78 Concurrent Sessionsidentified two loci of genomewide significance 5q31 q33 (IBD5) and 19p13 (IBD6) conferring susceptibility to CD and IBD respectively. The IBD5locus was of particular interest since the region contained a cluster of well characterized immunoregulatory cytokine genes including IL4 IL13 IL5 IL3 and nan,2001
173,Vestibular dysfunction is commonly encountered in otological practice. Inmost cases the aetiology remains obscure but the importance of geneticfactors has been suggested on many occasions. A problem in the study ofhuman genetic vestibular defects is the lack of large monogenic pedigreesthat contain a sufficient number of affected family members to perform link age analysis. The use of animal models is an alternative to get insight inthe complex phenomenon of imbalance. We used the Epistatic circler mouse as a model for vestibular dysfunction. This mutant exists in a pro portion of the F2 generation from the cross between C57L/J and SWR/Jmice and shows circling behaviour. The results of our genome search indi cated that circling behaviour is caused by a single recessive gene derivedfrom SWR/J (the Ecs gene localised at chromosome 14) in combination with at least 3 different dominant genes derived from C57L/J (the Ecl genes localised at chromosome 3 4 and 13). This is the first dichotomousgenetic defect known to be caused by simultaneous mutations in 4 differ ent genes. Morphological examination of the inner ears of circling animalsrevealed a bilateral malformation of the lateral semicircular canal. Sincethe absence of the semicircular canals is the most specific change inpatients with CHARGE association we hypothesised that the same genesmay be responsible for the inner ear defect in the Epistatic circler as well as in these patients. Mutation analysis of Otx2 a candidate gene localised at mouse chromosome 14 is ongoing in Ecl mice and in patients with CHARGE association. ,2001
174,Multiple sclerosis (MS) is a chronic inflammatory demyelinating disease ofthe central nervous system with a probable immune mediated pathogene sis. There is good evidence supporting the hypothesis that MS is deter mined by both genetic and environmental factors but these factors remainlargely undefined. The presence of a genetic component is strongly sup ported by the high rate of concordance in monozygotic (28%) versus dizy gotic (5%) twins as well as familial recurrence risk. Linkage analysis andassociation studies have shown that susceptibility to MS is associated withthe human histocompatibility leukocyte antigens (HLA) class II region. Inparticular HLA DR15 shows linkage disequilibrium with MS. There is how ever as yet no convincing evidence of a common susceptibility locus. Wehave identified a unique large pedigree of Pennsylvania Dutch extraction segregating MS and showing a dominant inheritance pattern compatiblewith an autosomal mode of inheritance. In addition MS in this familyappears to be fully penetrant. We have collected and phenotypically char acterized 16 members from this family seven of whom show the typicalsigns of MS using clinical and magnetic resonance scanning (MRI) criteria. We have performed a wide genome scan and found strong suggestivelinkage to 12p12 with a maximum LOD score of 2.71 conditional on pres ence of the HLA DR15 haplotype. Our data are the first to suggest a two locus inheritance model for MS requiring both the HLA DR15 haplotypeand the additional disease locus on chromosome 12. ,2001
